,LDS,No.,Date,Sale,PLACE,Status,COUNTRY,QUALITY,Currency,P/O. No.,Qnt/40ft,Supplier,Order qnt,Loaded qnt,PRICE QUOTE,Shipped qnt,Product Code,Product Name,Commission % ,Customer Code,Main material,Name Customer, Order in Cont.,Loaded in Cont.,SALES Amount US$,SALES Unitpr US$,Shipped in Cont.,To Be Shipped qnt,SHIPPED AMOUNT IN USD,To Be Shipped in Cont.,COMMISSION AMOUNT IN USD,TOTAL SALES AMOUNT IN USD,Commission Unitprice in USD,TO BE SHIPPED AMOUNT IN USD, SALES FOB UNIT PRICE  in USD,Commission Unit price in USD (of USD order)
819,2021-02-06T00:00:00,820,2021-02-06T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,FA,USD,31325VN,400,DL2-01-VBD,90,90,001/DL2/2020-2021,90,TT162-01,Ghế Dinning Sullivan - mặt tràm chân tràm cào cước,0,PKV,NONE,PILLOW KINGDOM,0.225,0.225,4500.0,50.0,0.225,0,4500.0,0.0,0,4500.0,0,0.0,50.0,0
820,2021-01-02T00:00:00,821,2021-01-02T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,FA,USD,31324VN,400,DL2-01-VBD,96,96,001/DL2/2020-2021,96,TT162-01,Ghế Dinning Sullivan - mặt tràm chân tràm cào cước,0,PKV,NONE,PILLOW KINGDOM,0.24,0.24,4800.0,50.0,0.24,0,4800.0,0.0,0,4800.0,0,0.0,50.0,0
821,2021-01-02T00:00:00,822,2021-01-02T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,FA,USD,31323VN,400,DL2-01-VBD,96,96,001/DL2/2020-2021,96,TT162-01,Ghế Dinning Sullivan - mặt tràm chân tràm cào cước,0,PKV,NONE,PILLOW KINGDOM,0.24,0.24,4800.0,50.0,0.24,0,4800.0,0.0,0,4800.0,0,0.0,50.0,0
822,2021-04-27T00:00:00,823,2021-04-27T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,FA,USD,31612VN,400,DL2-01-VBD,76,0,001/DL2/2020-2021,0,TT162-01,Ghế Dinning Sullivan - mặt tràm chân tràm cào cước,0,PKV,NONE,PILLOW KINGDOM,0.19,0.0,3800.0,50.0,0.0,76,0.0,0.19,0,3800.0,0,3800.0,50.0,0
823,2021-04-27T00:00:00,824,2021-04-27T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,FA,USD,31601VN,400,DL2-01-VBD,105,105,001/DL2/2020-2021,105,TT162-01,Ghế Dinning Sullivan - mặt tràm chân tràm cào cước,0,PKV,NONE,PILLOW KINGDOM,0.2625,0.2625,5250.0,50.0,0.2625,0,5250.0,0.0,0,5250.0,0,0.0,50.0,0
824,2021-04-22T00:00:00,825,2021-04-22T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,FA,USD,31596VN,400,DL2-01-VBD,100,100,001/DL2/2020-2021,100,TT162-01,Ghế Dinning Sullivan - mặt tràm chân tràm cào cước,0,PKV,NONE,PILLOW KINGDOM,0.25,0.25,5000.0,50.0,0.25,0,5000.0,0.0,0,5000.0,0,0.0,50.0,0
825,2021-04-27T00:00:00,826,2021-04-27T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,FA,USD,31599VN,400,DL2-01-VBD,105,105,001/DL2/2020-2021,105,TT162-01,Ghế Dinning Sullivan - mặt tràm chân tràm cào cước,0,PKV,NONE,PILLOW KINGDOM,0.2625,0.2625,5250.0,50.0,0.2625,0,5250.0,0.0,0,5250.0,0,0.0,50.0,0
826,2021-04-27T00:00:00,827,2021-04-27T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,FA,USD,31597VN,400,DL2-01-VBD,105,105,001/DL2/2020-2021,105,TT162-01,Ghế Dinning Sullivan - mặt tràm chân tràm cào cước,0,PKV,NONE,PILLOW KINGDOM,0.2625,0.2625,5250.0,50.0,0.2625,0,5250.0,0.0,0,5250.0,0,0.0,50.0,0
827,2021-04-27T00:00:00,828,2021-04-27T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,FA,USD,31614VN,400,DL2-01-VBD,76,0,001/DL2/2020-2021,0,TT162-01,Ghế Dinning Sullivan - mặt tràm chân tràm cào cước,0,PKV,NONE,PILLOW KINGDOM,0.19,0.0,3800.0,50.0,0.0,76,0.0,0.19,0,3800.0,0,3800.0,50.0,0
828,2021-04-27T00:00:00,829,2021-04-27T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,FA,USD,31613VN,400,DL2-01-VBD,76,0,001/DL2/2020-2021,0,TT162-01,Ghế Dinning Sullivan - mặt tràm chân tràm cào cước,0,PKV,NONE,PILLOW KINGDOM,0.19,0.0,3800.0,50.0,0.0,76,0.0,0.19,0,3800.0,0,3800.0,50.0,0
829,2021-04-27T00:00:00,830,2021-04-27T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,FA,USD,31613VN,445,DL2-01-VBD,41,0,001/DL2/2020-2021,0,TT162-04,GHẾ BENCH SULLIVAN - mặt tràm chân tràm cào cước,0,PKV,NONE,PILLOW KINGDOM,0.09213483146067415,0.0,2050.0,50.0,0.0,41,0.0,0.09213483146067415,0,2050.0,0,2050.0,50.0,0
830,2021-04-27T00:00:00,831,2021-04-27T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,FA,USD,31614VN,445,DL2-01-VBD,41,0,001/DL2/2020-2021,0,TT162-04,GHẾ BENCH SULLIVAN - mặt tràm chân tràm cào cước,0,PKV,NONE,PILLOW KINGDOM,0.09213483146067415,0.0,2050.0,50.0,0.0,41,0.0,0.09213483146067415,0,2050.0,0,2050.0,50.0,0
831,2021-04-27T00:00:00,832,2021-04-27T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,FA,USD,31597VN,445,DL2-01-VBD,31,31,001/DL2/2020-2021,31,TT162-04,GHẾ BENCH SULLIVAN - mặt tràm chân tràm cào cước,0,PKV,NONE,PILLOW KINGDOM,0.0696629213483146,0.0696629213483146,1550.0,50.0,0.0696629213483146,0,1550.0,0.0,0,1550.0,0,0.0,50.0,0
832,2021-04-27T00:00:00,833,2021-04-27T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,FA,USD,31599VN,445,DL2-01-VBD,31,31,001/DL2/2020-2021,31,TT162-04,GHẾ BENCH SULLIVAN - mặt tràm chân tràm cào cước,0,PKV,NONE,PILLOW KINGDOM,0.0696629213483146,0.0696629213483146,1550.0,50.0,0.0696629213483146,0,1550.0,0.0,0,1550.0,0,0.0,50.0,0
833,2021-04-22T00:00:00,834,2021-04-22T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,FA,USD,31596VN,445,DL2-01-VBD,85,85,001/DL2/2020-2021,85,TT162-04,GHẾ BENCH SULLIVAN - mặt tràm chân tràm cào cước,0,PKV,NONE,PILLOW KINGDOM,0.19101123595505617,0.19101123595505617,4250.0,50.0,0.19101123595505617,0,4250.0,0.0,0,4250.0,0,0.0,50.0,0
834,2021-04-27T00:00:00,835,2021-04-27T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,FA,USD,31601VN,445,DL2-01-VBD,31,31,001/DL2/2020-2021,31,TT162-04,GHẾ BENCH SULLIVAN - mặt tràm chân tràm cào cước,0,PKV,NONE,PILLOW KINGDOM,0.0696629213483146,0.0696629213483146,1550.0,50.0,0.0696629213483146,0,1550.0,0.0,0,1550.0,0,0.0,50.0,0
835,2021-04-27T00:00:00,836,2021-04-27T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,FA,USD,31612VN,445,DL2-01-VBD,41,0,001/DL2/2020-2021,0,TT162-04,GHẾ BENCH SULLIVAN - mặt tràm chân tràm cào cước,0,PKV,NONE,PILLOW KINGDOM,0.09213483146067415,0.0,2050.0,50.0,0.0,41,0.0,0.09213483146067415,0,2050.0,0,2050.0,50.0,0
836,2021-02-06T00:00:00,837,2021-02-06T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,FA,USD,31325VN,445,DL2-01-VBD,23,23,001/DL2/2020-2021,23,TT162-04,GHẾ BENCH SULLIVAN - mặt tràm chân tràm cào cước,0,PKV,NONE,PILLOW KINGDOM,0.051685393258426963,0.051685393258426963,1150.0,50.0,0.051685393258426963,0,1150.0,0.0,0,1150.0,0,0.0,50.0,0
837,2021-02-06T00:00:00,838,2021-02-06T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,FA,USD,31326VN,445,DL2-01-VBD,23,23,001/DL2/2020-2021,23,TT162-04,GHẾ BENCH SULLIVAN - mặt tràm chân tràm cào cước,0,PKV,NONE,PILLOW KINGDOM,0.051685393258426963,0.051685393258426963,1150.0,50.0,0.051685393258426963,0,1150.0,0.0,0,1150.0,0,0.0,50.0,0
838,2021-02-06T00:00:00,839,2021-02-06T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,FA,USD,31327VN,445,DL2-01-VBD,23,23,001/DL2/2020-2021,23,TT162-04,GHẾ BENCH SULLIVAN - mặt tràm chân tràm cào cước,0,PKV,NONE,PILLOW KINGDOM,0.051685393258426963,0.051685393258426963,1150.0,50.0,0.051685393258426963,0,1150.0,0.0,0,1150.0,0,0.0,50.0,0
839,2021-02-06T00:00:00,840,2021-02-06T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,FA,USD,31327VN,93,DL2-01-VBD,21,21,001/DL2/2020-2021,21,TT162-10,BÀN CH - ,0,PKV,NONE,PILLOW KINGDOM,0.22580645161290322,0.22580645161290322,3580.5,170.5,0.22580645161290322,0,3580.5,0.0,0,3580.5,0,0.0,170.5,0
840,2021-02-06T00:00:00,841,2021-02-06T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,FA,USD,31326VN,93,DL2-01-VBD,21,21,001/DL2/2020-2021,21,TT162-10,BÀN CH - ,0,PKV,NONE,PILLOW KINGDOM,0.22580645161290322,0.22580645161290322,3580.5,170.5,0.22580645161290322,0,3580.5,0.0,0,3580.5,0,0.0,170.5,0
841,2021-02-06T00:00:00,842,2021-02-06T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,FA,USD,31325VN,93,DL2-01-VBD,21,21,001/DL2/2020-2021,21,TT162-10,BÀN CH - ,0,PKV,NONE,PILLOW KINGDOM,0.22580645161290322,0.22580645161290322,3580.5,170.5,0.22580645161290322,0,3580.5,0.0,0,3580.5,0,0.0,170.5,0
842,2021-01-02T00:00:00,843,2021-01-02T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,FA,USD,31323VN,93,DL2-01-VBD,29,29,001/DL2/2020-2021,29,TT162-10,BÀN CH - ,0,PKV,NONE,PILLOW KINGDOM,0.3118279569892473,0.3118279569892473,4944.5,170.5,0.3118279569892473,0,4944.5,0.0,0,4944.5,0,0.0,170.5,0
843,2021-01-02T00:00:00,844,2021-01-02T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,FA,USD,31324VN,93,DL2-01-VBD,29,29,001/DL2/2020-2021,29,TT162-10,BÀN CH - ,0,PKV,NONE,PILLOW KINGDOM,0.3118279569892473,0.3118279569892473,4944.5,170.5,0.3118279569892473,0,4944.5,0.0,0,4944.5,0,0.0,170.5,0
844,2021-04-27T00:00:00,845,2021-04-27T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,FA,USD,31612VN,93,DL2-01-VBD,15,0,001/DL2/2020-2021,0,TT162-10,BÀN CH - ,0,PKV,NONE,PILLOW KINGDOM,0.16129032258064516,0.0,2557.5,170.5,0.0,15,0.0,0.16129032258064516,0,2557.5,0,2557.5,170.5,0
845,2021-04-27T00:00:00,846,2021-04-27T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,FA,USD,31601VN,93,DL2-01-VBD,13,13,001/DL2/2020-2021,13,TT162-10,BÀN CH - ,0,PKV,NONE,PILLOW KINGDOM,0.13978494623655913,0.13978494623655913,2216.5,170.5,0.13978494623655913,0,2216.5,0.0,0,2216.5,0,0.0,170.5,0
846,2021-04-27T00:00:00,847,2021-04-27T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,FA,USD,31599VN,93,DL2-01-VBD,13,13,001/DL2/2020-2021,13,TT162-10,BÀN CH - ,0,PKV,NONE,PILLOW KINGDOM,0.13978494623655913,0.13978494623655913,2216.5,170.5,0.13978494623655913,0,2216.5,0.0,0,2216.5,0,0.0,170.5,0
847,2021-04-27T00:00:00,848,2021-04-27T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,FA,USD,31597VN,93,DL2-01-VBD,13,13,001/DL2/2020-2021,13,TT162-10,BÀN CH - ,0,PKV,NONE,PILLOW KINGDOM,0.13978494623655913,0.13978494623655913,2216.5,170.5,0.13978494623655913,0,2216.5,0.0,0,2216.5,0,0.0,170.5,0
848,2021-04-27T00:00:00,849,2021-04-27T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,FA,USD,31614VN,93,DL2-01-VBD,15,0,001/DL2/2020-2021,0,TT162-10,BÀN CH - ,0,PKV,NONE,PILLOW KINGDOM,0.16129032258064516,0.0,2557.5,170.5,0.0,15,0.0,0.16129032258064516,0,2557.5,0,2557.5,170.5,0
849,2021-04-27T00:00:00,850,2021-04-27T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,FA,USD,31613VN,93,DL2-01-VBD,15,0,001/DL2/2020-2021,0,TT162-10,BÀN CH - ,0,PKV,NONE,PILLOW KINGDOM,0.16129032258064516,0.0,2557.5,170.5,0.0,15,0.0,0.16129032258064516,0,2557.5,0,2557.5,170.5,0
850,2021-04-27T00:00:00,851,2021-04-27T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,FA,USD,31613VN,395,DL2-01-VBD,28,0,001/DL2/2020-2021,0,TT162-02,Ghế Bar Sullivan - ,0,PKV,NONE,PILLOW KINGDOM,0.07088607594936709,0.0,1512.0,54.0,0.0,28,0.0,0.07088607594936709,0,1512.0,0,1512.0,54.0,0
851,2021-04-27T00:00:00,852,2021-04-27T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,FA,USD,31614VN,395,DL2-01-VBD,28,0,001/DL2/2020-2021,0,TT162-02,Ghế Bar Sullivan - ,0,PKV,NONE,PILLOW KINGDOM,0.07088607594936709,0.0,1512.0,54.0,0.0,28,0.0,0.07088607594936709,0,1512.0,0,1512.0,54.0,0
852,2021-04-27T00:00:00,853,2021-04-27T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,FA,USD,31597VN,395,DL2-01-VBD,66,66,001/DL2/2020-2021,66,TT162-02,Ghế Bar Sullivan - ,0,PKV,NONE,PILLOW KINGDOM,0.1670886075949367,0.1670886075949367,3564.0,54.0,0.1670886075949367,0,3564.0,0.0,0,3564.0,0,0.0,54.0,0
853,2021-04-27T00:00:00,854,2021-04-27T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,FA,USD,31599VN,395,DL2-01-VBD,66,66,001/DL2/2020-2021,66,TT162-02,Ghế Bar Sullivan - ,0,PKV,NONE,PILLOW KINGDOM,0.1670886075949367,0.1670886075949367,3564.0,54.0,0.1670886075949367,0,3564.0,0.0,0,3564.0,0,0.0,54.0,0
854,2021-04-27T00:00:00,855,2021-04-27T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,FA,USD,31601VN,395,DL2-01-VBD,66,66,001/DL2/2020-2021,66,TT162-02,Ghế Bar Sullivan - ,0,PKV,NONE,PILLOW KINGDOM,0.1670886075949367,0.1670886075949367,3564.0,54.0,0.1670886075949367,0,3564.0,0.0,0,3564.0,0,0.0,54.0,0
855,2021-04-27T00:00:00,856,2021-04-27T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,FA,USD,31612VN,395,DL2-01-VBD,28,0,001/DL2/2020-2021,0,TT162-02,Ghế Bar Sullivan - ,0,PKV,NONE,PILLOW KINGDOM,0.07088607594936709,0.0,1512.0,54.0,0.0,28,0.0,0.07088607594936709,0,1512.0,0,1512.0,54.0,0
856,2021-01-02T00:00:00,857,2021-01-02T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,FA,USD,31324VN,395,DL2-01-VBD,75,75,001/DL2/2020-2021,75,TT162-02,Ghế Bar Sullivan - ,0,PKV,NONE,PILLOW KINGDOM,0.189873417721519,0.189873417721519,4050.0,54.0,0.189873417721519,0,4050.0,0.0,0,4050.0,0,0.0,54.0,0
857,2021-01-02T00:00:00,858,2021-01-02T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,FA,USD,31323VN,395,DL2-01-VBD,75,75,001/DL2/2020-2021,75,TT162-02,Ghế Bar Sullivan - ,0,PKV,NONE,PILLOW KINGDOM,0.189873417721519,0.189873417721519,4050.0,54.0,0.189873417721519,0,4050.0,0.0,0,4050.0,0,0.0,54.0,0
858,2021-02-06T00:00:00,859,2021-02-06T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,FA,USD,31325VN,395,DL2-01-VBD,45,45,001/DL2/2020-2021,45,TT162-02,Ghế Bar Sullivan - ,0,PKV,NONE,PILLOW KINGDOM,0.11392405063291139,0.11392405063291139,2430.0,54.0,0.11392405063291139,0,2430.0,0.0,0,2430.0,0,0.0,54.0,0
859,2021-02-06T00:00:00,860,2021-02-06T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,FA,USD,31326VN,395,DL2-01-VBD,45,45,001/DL2/2020-2021,45,TT162-02,Ghế Bar Sullivan - ,0,PKV,NONE,PILLOW KINGDOM,0.11392405063291139,0.11392405063291139,2430.0,54.0,0.11392405063291139,0,2430.0,0.0,0,2430.0,0,0.0,54.0,0
860,2021-02-06T00:00:00,861,2021-02-06T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,FA,USD,31327VN,395,DL2-01-VBD,45,45,001/DL2/2020-2021,45,TT162-02,Ghế Bar Sullivan - ,0,PKV,NONE,PILLOW KINGDOM,0.11392405063291139,0.11392405063291139,2430.0,54.0,0.11392405063291139,0,2430.0,0.0,0,2430.0,0,0.0,54.0,0
861,2021-02-06T00:00:00,862,2021-02-06T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,FA,USD,31327VN,579,DL2-01-VBD,24,24,001/DL2/2020-2021,24,TT162-03,Ghế Xoay - ,0,PKV,NONE,PILLOW KINGDOM,0.04145077720207254,0.04145077720207254,1296.0,54.0,0.04145077720207254,0,1296.0,0.0,0,1296.0,0,0.0,54.0,0
862,2021-02-06T00:00:00,863,2021-02-06T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,FA,USD,31326VN,579,DL2-01-VBD,24,24,001/DL2/2020-2021,24,TT162-03,Ghế Xoay - ,0,PKV,NONE,PILLOW KINGDOM,0.04145077720207254,0.04145077720207254,1296.0,54.0,0.04145077720207254,0,1296.0,0.0,0,1296.0,0,0.0,54.0,0
863,2021-02-06T00:00:00,864,2021-02-06T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,FA,USD,31325VN,579,DL2-01-VBD,24,24,001/DL2/2020-2021,24,TT162-03,Ghế Xoay - ,0,PKV,NONE,PILLOW KINGDOM,0.04145077720207254,0.04145077720207254,1296.0,54.0,0.04145077720207254,0,1296.0,0.0,0,1296.0,0,0.0,54.0,0
864,2021-04-27T00:00:00,865,2021-04-27T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,FA,USD,31612VN,579,DL2-01-VBD,27,0,001/DL2/2020-2021,0,TT162-03,Ghế Xoay - ,0,PKV,NONE,PILLOW KINGDOM,0.046632124352331605,0.0,1458.0,54.0,0.0,27,0.0,0.046632124352331605,0,1458.0,0,1458.0,54.0,0
865,2021-04-27T00:00:00,866,2021-04-27T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,FA,USD,31601VN,579,DL2-01-VBD,17,17,001/DL2/2020-2021,17,TT162-03,Ghế Xoay - ,0,PKV,NONE,PILLOW KINGDOM,0.02936096718480138,0.02936096718480138,918.0,54.0,0.02936096718480138,0,918.0,0.0,0,918.0,0,0.0,54.0,0
866,2021-04-27T00:00:00,867,2021-04-27T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,FA,USD,31599VN,579,DL2-01-VBD,17,17,001/DL2/2020-2021,17,TT162-03,Ghế Xoay - ,0,PKV,NONE,PILLOW KINGDOM,0.02936096718480138,0.02936096718480138,918.0,54.0,0.02936096718480138,0,918.0,0.0,0,918.0,0,0.0,54.0,0
867,2021-04-27T00:00:00,868,2021-04-27T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,FA,USD,31597VN,579,DL2-01-VBD,17,17,001/DL2/2020-2021,17,TT162-03,Ghế Xoay - ,0,PKV,NONE,PILLOW KINGDOM,0.02936096718480138,0.02936096718480138,918.0,54.0,0.02936096718480138,0,918.0,0.0,0,918.0,0,0.0,54.0,0
868,2021-04-27T00:00:00,869,2021-04-27T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,FA,USD,31614VN,579,DL2-01-VBD,27,0,001/DL2/2020-2021,0,TT162-03,Ghế Xoay - ,0,PKV,NONE,PILLOW KINGDOM,0.046632124352331605,0.0,1458.0,54.0,0.0,27,0.0,0.046632124352331605,0,1458.0,0,1458.0,54.0,0
869,2021-04-27T00:00:00,870,2021-04-27T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,FA,USD,31613VN,579,DL2-01-VBD,27,0,001/DL2/2020-2021,0,TT162-03,Ghế Xoay - ,0,PKV,NONE,PILLOW KINGDOM,0.046632124352331605,0.0,1458.0,54.0,0.0,27,0.0,0.046632124352331605,0,1458.0,0,1458.0,54.0,0
870,2021-04-27T00:00:00,871,2021-04-27T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,FA,USD,31613VN,627,DL2-01-VBD,11,0,001/DL2/2020-2021,0,TT162-05,Ghế Bench CH Sullivan - ,0,PKV,NONE,PILLOW KINGDOM,0.017543859649122806,0.0,528.0,48.0,0.0,11,0.0,0.017543859649122806,0,528.0,0,528.0,48.0,0
871,2021-04-27T00:00:00,872,2021-04-27T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,FA,USD,31614VN,627,DL2-01-VBD,11,0,001/DL2/2020-2021,0,TT162-05,Ghế Bench CH Sullivan - ,0,PKV,NONE,PILLOW KINGDOM,0.017543859649122806,0.0,528.0,48.0,0.0,11,0.0,0.017543859649122806,0,528.0,0,528.0,48.0,0
872,2021-04-27T00:00:00,873,2021-04-27T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,FA,USD,31597VN,627,DL2-01-VBD,13,13,001/DL2/2020-2021,13,TT162-05,Ghế Bench CH Sullivan - ,0,PKV,NONE,PILLOW KINGDOM,0.02073365231259968,0.02073365231259968,624.0,48.0,0.02073365231259968,0,624.0,0.0,0,624.0,0,0.0,48.0,0
873,2021-04-27T00:00:00,874,2021-04-27T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,FA,USD,31599VN,627,DL2-01-VBD,13,13,001/DL2/2020-2021,13,TT162-05,Ghế Bench CH Sullivan - ,0,PKV,NONE,PILLOW KINGDOM,0.02073365231259968,0.02073365231259968,624.0,48.0,0.02073365231259968,0,624.0,0.0,0,624.0,0,0.0,48.0,0
874,2021-04-22T00:00:00,875,2021-04-22T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,FA,USD,31596VN,627,DL2-01-VBD,15,15,001/DL2/2020-2021,15,TT162-05,Ghế Bench CH Sullivan - ,0,PKV,NONE,PILLOW KINGDOM,0.023923444976076555,0.023923444976076555,720.0,48.0,0.023923444976076555,0,720.0,0.0,0,720.0,0,0.0,48.0,0
875,2021-04-27T00:00:00,876,2021-04-27T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,FA,USD,31601VN,627,DL2-01-VBD,13,13,001/DL2/2020-2021,13,TT162-05,Ghế Bench CH Sullivan - ,0,PKV,NONE,PILLOW KINGDOM,0.02073365231259968,0.02073365231259968,624.0,48.0,0.02073365231259968,0,624.0,0.0,0,624.0,0,0.0,48.0,0
876,2021-04-27T00:00:00,877,2021-04-27T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,FA,USD,31612VN,627,DL2-01-VBD,11,0,001/DL2/2020-2021,0,TT162-05,Ghế Bench CH Sullivan - ,0,PKV,NONE,PILLOW KINGDOM,0.017543859649122806,0.0,528.0,48.0,0.0,11,0.0,0.017543859649122806,0,528.0,0,528.0,48.0,0
877,2021-02-06T00:00:00,878,2021-02-06T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,FA,USD,31325VN,627,DL2-01-VBD,10,10,001/DL2/2020-2021,10,TT162-05,Ghế Bench CH Sullivan - ,0,PKV,NONE,PILLOW KINGDOM,0.01594896331738437,0.01594896331738437,480.0,48.0,0.01594896331738437,0,480.0,0.0,0,480.0,0,0.0,48.0,0
878,2021-02-06T00:00:00,879,2021-02-06T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,FA,USD,31326VN,627,DL2-01-VBD,10,10,001/DL2/2020-2021,10,TT162-05,Ghế Bench CH Sullivan - ,0,PKV,NONE,PILLOW KINGDOM,0.01594896331738437,0.01594896331738437,480.0,48.0,0.01594896331738437,0,480.0,0.0,0,480.0,0,0.0,48.0,0
879,2021-02-06T00:00:00,880,2021-02-06T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,FA,USD,31327VN,627,DL2-01-VBD,10,10,001/DL2/2020-2021,10,TT162-05,Ghế Bench CH Sullivan - ,0,PKV,NONE,PILLOW KINGDOM,0.01594896331738437,0.01594896331738437,480.0,48.0,0.01594896331738437,0,480.0,0.0,0,480.0,0,0.0,48.0,0
880,2021-01-02T00:00:00,881,2021-01-02T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,FA,USD,31323VN,627,DL2-01-VBD,7,7,001/DL2/2020-2021,7,TT162-05,Ghế Bench CH Sullivan - ,0,PKV,NONE,PILLOW KINGDOM,0.011164274322169059,0.011164274322169059,336.0,48.0,0.011164274322169059,0,336.0,0.0,0,336.0,0,0.0,48.0,0
881,2021-01-02T00:00:00,882,2021-01-02T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,FA,USD,31324VN,627,DL2-01-VBD,7,7,001/DL2/2020-2021,7,TT162-05,Ghế Bench CH Sullivan - ,0,PKV,NONE,PILLOW KINGDOM,0.011164274322169059,0.011164274322169059,336.0,48.0,0.011164274322169059,0,336.0,0.0,0,336.0,0,0.0,48.0,0
882,2021-02-06T00:00:00,883,2021-02-06T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,FA,USD,31327VN,159,DL2-01-VBD,10,0,001/DL2/2020-2021,0,TT162-07,Tủ 54'' - ,0,PKV,NONE,PILLOW KINGDOM,0.06289308176100629,0.0,1330.0,133.0,0.0,10,0.0,0.06289308176100629,0,1330.0,0,1330.0,133.0,0
883,2021-02-06T00:00:00,884,2021-02-06T00:00:00,Nguyễn Thị Cẩm Giang,BINH DUONG,0,US,FA,USD,31326VN,159,DL2-01-VBD,10,10,001/DL2/2020-2021,10,TT162-07,Tủ 54'' - ,0,PKV,NONE,PILLOW KINGDOM,0.06289308176100629,0.06289308176100629,1330.0,133.0,0.06289308176100629,0,1330.0,0.0,0,1330.0,0,0.0,133.0,0
